date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:20	32857/32857	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:19%20GMT	http://localhost/deptsite/wordpress/?page_id=401	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index988b.html	(from http://localhost/deptsite/wordpress/)
11:05:22	12597/12597	---M--	200	added ('OK')	application/javascript	etag:%223135-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.stellar.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.stellar.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:24	31482/31482	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:22%20GMT	http://localhost/deptsite/wordpress/?page_id=402	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index48d5.html	(from http://localhost/deptsite/wordpress/)
11:05:28	23364/23364	---M--	200	added ('OK')	application/javascript	etag:%225b44-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/particles.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/particles.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:29	32594/32594	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:28%20GMT	http://localhost/deptsite/wordpress/?page_id=403	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index55e8.html	(from http://localhost/deptsite/wordpress/)
11:05:32	294143/294143	---M--	200	added ('OK')	image/jpeg	etag:%2247cff-58eded3de5300%22	http://localhost/deptsite/wordpress/wp-content/uploads/2019/07/DSC_0198-2000x1000.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/uploads/2019/07/DSC_0198-2000x1000.jpg	(from http://localhost/deptsite/wordpress/)
11:05:34	32250/32250	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:32%20GMT	http://localhost/deptsite/wordpress/?page_id=404	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index9c7b.html	(from http://localhost/deptsite/wordpress/)
11:05:35	187646/187646	---M--	200	added ('OK')	image/jpeg	etag:%222dcfe-58e66c9436980%22	http://localhost/deptsite/wordpress/wp-content/uploads/2019/07/14-2.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/uploads/2019/07/14-2.jpg	(from http://localhost/deptsite/wordpress/)
11:05:37	40155/40155	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:35%20GMT	http://localhost/deptsite/wordpress/?page_id=411	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index7ff0.html	(from http://localhost/deptsite/wordpress/)
11:05:39	8113/8113	---M--	200	added ('OK')	application/javascript	etag:%221fb1-56cdcacc8d0c0%22	http://localhost/deptsite/wordpress/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-includes/js/imagesloaded.min55a0.js	(from http://localhost/deptsite/wordpress/)
11:05:39	20221/20221	---M--	200	added ('OK')	application/javascript	etag:%224efd-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.magnific-popup.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.magnific-popup.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:41	52128/52128	---M--	200	added ('OK')	application/javascript	etag:%22cba0-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/facnybox.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/facnybox.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:41	30367/30367	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:39%20GMT	http://localhost/deptsite/wordpress/?page_id=408	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index4152.html	(from http://localhost/deptsite/wordpress/)
11:05:41	30231/30231	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:39%20GMT	http://localhost/deptsite/wordpress/?page_id=406	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index2770.html	(from http://localhost/deptsite/wordpress/)
11:05:43	30767/30767	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:41%20GMT	http://localhost/deptsite/wordpress/?page_id=410	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index852a.html	(from http://localhost/deptsite/wordpress/)
11:05:44	4445/4445	---M--	200	added ('OK')	application/javascript	etag:%22115d-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/circle-progress.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/circle-progress.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:46	30130/30130	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:35:44%20GMT	http://localhost/deptsite/wordpress/?event=best-student-award-2018	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index3a7e.html	(from http://localhost/deptsite/wordpress/)
11:05:46	489889/489889	---M--	200	added ('OK')	image/jpeg	etag:%22779a1-58eded65f3180%22	http://localhost/deptsite/wordpress/wp-content/uploads/2019/07/IMG_0125-2000x1000.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/uploads/2019/07/IMG_0125-2000x1000.jpg	(from http://localhost/deptsite/wordpress/)
11:05:47	8051/8051	---M--	200	added ('OK')	application/javascript	etag:%221f73-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/waypoints.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/waypoints.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:47	8416/8416	---M--	200	added ('OK')	application/javascript	etag:%2220e0-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/slicknav.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/slicknav.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:47	1067/1067	---M--	200	added ('OK')	application/javascript	etag:%2242b-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.counterup.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.counterup.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:48	2297/2297	---M--	200	added ('OK')	application/javascript	etag:%228f9-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/easing.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/easing.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:48	28953/28953	---M--	200	added ('OK')	application/javascript	etag:%227119-56cdcacc8d0c0%22	http://localhost/deptsite/wordpress/wp-includes/js/masonry.min.js?ver=3.3.2	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-includes/js/masonry.mind617.js	(from http://localhost/deptsite/wordpress/)
11:05:48	2035/2035	---M--	200	added ('OK')	application/javascript	etag:%227f3-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.scrollUp.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/jquery.scrollUp.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:49	8415/8415	---M--	200	added ('OK')	application/javascript	etag:%2220df-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/wow.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/wow.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:49	2967/2967	---M--	200	added ('OK')	application/javascript	etag:%22b97-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/js/navigation.js?ver=20151215	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/js/navigation4a7d.js	(from http://localhost/deptsite/wordpress/)
11:05:49	685/685	---M--	200	added ('OK')	application/javascript	etag:%222ad-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/js/skip-link-focus-fix.js?ver=20151215	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/js/skip-link-focus-fix4a7d.js	(from http://localhost/deptsite/wordpress/)
11:05:49	8213/8213	---M--	200	added ('OK')	application/javascript	etag:%222015-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/main.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/main3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:49	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%2257b-574a661196280%22	http://localhost/deptsite/wordpress/wp-includes/js/wp-embed.min.js?ver=5.2.3	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-includes/js/wp-embed.min2513.js	(from http://localhost/deptsite/wordpress/)
11:05:50	40233/40233	---M--	200	added ('OK')	application/javascript	etag:%229d29-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/owl.carousel.min.js?ver=3.3.1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/js/owl.carousel.min3d36.js	(from http://localhost/deptsite/wordpress/)
11:05:50	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-58e3db22d0f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://localhost/deptsite/wordpress/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.3)
11:06:03	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/font-awesome.min.css?ver=4.7.0)
11:06:07	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont3e6e.woff	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/font-awesome.min.css?ver=4.7.0)
11:06:07	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont3e6e.svg	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/font-awesome.min.css?ver=4.7.0)
11:06:08	364/364	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202019%2005:36:07%20GMT	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/owl.video.play.png	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/owl.video.play.png	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/owl.carousel.min.css?ver=4.7.0)
11:06:09	355/355	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202019%2005:36:09%20GMT	http://localhost/deptsite/wordpress/wp-content/themes/free-education/images/enroll-bg.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/images/enroll-bg.jpg	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/style.css?ver=5.2.3)
11:06:09	353/353	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202019%2005:36:09%20GMT	http://localhost/deptsite/wordpress/wp-content/themes/free-education/images/library.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/images/library.jpg	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/style.css?ver=5.2.3)
11:06:09	352/352	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202019%2005:36:09%20GMT	http://localhost/deptsite/wordpress/wp-content/themes/free-education/images/cta-bg.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/images/cta-bg.jpg	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/style.css?ver=5.2.3)
11:06:09	354/354	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202019%2005:36:09%20GMT	http://localhost/deptsite/wordpress/wp-content/themes/free-education/images/error-bg.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/images/error-bg.jpg	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/style.css?ver=5.2.3)
11:06:13	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont3e6e.eot	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/font-awesome.min.css?ver=4.7.0)
11:06:16	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont.eot?	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfontd41d.eot	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/font-awesome.min.css?ver=4.7.0)
11:06:29	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/fonts/awesome/fontawesome-webfont.woff2?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/fonts/awesome/fontawesome-webfont3e6e.woff2	(from http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698346.8258&ver=3.2.5.6)
11:06:29	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-58e3da2eacf40%22	http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/themes/free-education/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://localhost/deptsite/wordpress/wp-content/themes/free-education/assets/css/font-awesome.min.css?ver=4.7.0)
11:06:37	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/fonts/awesome/fontawesome-webfont.eot?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/fonts/awesome/fontawesome-webfont3e6e.eot	(from http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698346.8258&ver=3.2.5.6)
11:06:37	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/fonts/awesome/fontawesome-webfont.svg?v=4.7.0	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/fonts/awesome/fontawesome-webfont3e6e.svg	(from http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698346.8258&ver=3.2.5.6)
11:06:38	30639/30639	---M--	200	added ('OK')	text/css	etag:%2277af-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698377.1362&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min895b.css	(from http://localhost/deptsite/wordpress/?page_id=376)
11:06:40	65778/65778	---M--	200	added ('OK')	text/css	etag:%22100f2-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1568698377.1362&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress895b.css	(from http://localhost/deptsite/wordpress/?page_id=376)
11:06:41	5839/5839	---M--	200	added ('OK')	text/css	etag:%2216cf-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.css?nocache=1568698377.1362&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar895b.css	(from http://localhost/deptsite/wordpress/?page_id=376)
